customer_id,first_purchase_date,last_purchase_date,recency_days,frequency_orders,monetary_value_gbp,average_order_value_gbp,units_purchased,distinct_products,is_repeat_customer,r_score,f_score,m_score,rfm_score,rfm_segment,cluster_id,cluster_label
14304,2010-05-18,2011-05-01,223,3,1725.01,575.0033333333333,775,69,True,2,3,4,9,At Risk,3,Lapsed Established Customers
14305,2011-07-27,2011-09-29,72,3,1858.96,619.6533333333333,1089,96,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
14306,2010-01-31,2011-10-19,52,6,3151.4,525.2333333333333,2065,43,True,4,4,5,13,Champions,3,Lapsed Established Customers
14307,2009-12-07,2011-09-12,89,10,4287.92,428.79200000000003,2816,205,True,3,5,5,13,Loyal Customers,1,High-Value Champions
14308,2010-06-08,2010-06-08,550,2,1147.02,573.51,2,1,True,1,2,3,6,At Risk,3,Lapsed Established Customers
14309,2010-06-07,2011-12-01,9,11,3780.81,343.71,2583,125,True,5,5,5,15,Champions,1,High-Value Champions
14310,2010-10-03,2010-10-03,433,1,492.1,492.1,230,22,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
14311,2010-05-21,2011-04-11,243,2,516.45,258.225,235,31,True,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
14312,2010-07-23,2011-10-24,47,11,3090.29,280.93545454545455,1904,148,True,4,5,5,14,Champions,1,High-Value Champions
14314,2010-10-05,2011-08-25,107,2,229.8,114.9,332,10,True,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
14315,2010-03-15,2011-10-26,45,8,3197.82,399.7275,1344,83,True,4,4,5,13,Champions,1,High-Value Champions
14316,2010-03-19,2010-10-13,423,5,1370.34,274.068,4494,21,True,1,4,4,9,Cannot Lose Them,3,Lapsed Established Customers
14317,2011-10-06,2011-10-06,65,1,508.58000000000004,508.58000000000004,255,24,False,3,1,2,6,Need Attention,2,Recent Growth Customers
14318,2010-09-05,2010-09-05,461,1,158.02,158.02,152,9,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14319,2010-10-11,2010-10-11,425,1,494.85,494.85,329,26,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
14320,2010-01-21,2011-05-17,207,5,1346.75,269.35,713,68,True,2,4,4,10,Cannot Lose Them,3,Lapsed Established Customers
14321,2010-08-23,2011-11-29,11,7,2218.06,316.86571428571426,3275,162,True,5,4,4,13,Champions,1,High-Value Champions
14322,2010-02-18,2010-10-06,430,4,474.1,118.525,158,10,True,1,3,2,6,At Risk,3,Lapsed Established Customers
14323,2011-04-15,2011-08-17,115,2,605.0600000000001,302.53000000000003,350,32,True,3,2,2,7,Need Attention,4,Dormant Low-Value Customers
14324,2010-01-15,2010-10-26,410,2,701.61,350.805,402,41,True,2,2,3,7,At Risk,4,Dormant Low-Value Customers
14325,2010-05-19,2010-05-19,570,1,245.48000000000002,245.48000000000002,320,18,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14326,2010-06-25,2011-04-11,243,3,940.98,313.66,572,54,True,2,3,3,8,At Risk,3,Lapsed Established Customers
14327,2010-01-08,2011-06-29,164,6,1894.93,315.82166666666666,1296,99,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
14328,2010-09-27,2010-09-27,439,1,445.05,445.05,1,1,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
14329,2009-12-16,2011-11-22,18,15,9887.62,659.1746666666667,5913,349,True,5,5,5,15,Champions,1,High-Value Champions
14330,2010-03-26,2010-03-26,624,1,200.63,200.63,103,13,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14331,2011-07-27,2011-08-07,125,2,462.65999999999997,231.32999999999998,252,27,True,3,2,2,7,Need Attention,4,Dormant Low-Value Customers
14332,2010-10-19,2011-11-17,23,5,1917.41,383.482,875,47,True,4,4,4,12,Champions,2,Recent Growth Customers
14333,2011-10-03,2011-10-03,68,1,415.2,415.2,58,15,False,3,1,2,6,Need Attention,2,Recent Growth Customers
14334,2010-05-20,2011-11-23,17,12,4318.48,359.8733333333333,2986,148,True,5,5,5,15,Champions,1,High-Value Champions
14335,2011-09-04,2011-11-23,17,2,454.86,227.43,375,55,True,5,2,2,9,Potential Loyalists,2,Recent Growth Customers
14336,2011-03-08,2011-11-23,17,4,1614.91,403.7275,1759,77,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
14338,2010-06-21,2011-07-01,162,3,928.1,309.3666666666667,622,43,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
14339,2010-10-07,2011-04-11,243,2,620.27,310.135,456,21,True,2,2,3,7,At Risk,4,Dormant Low-Value Customers
14340,2011-05-05,2011-05-05,219,1,134.7,134.7,58,6,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14341,2009-12-01,2011-10-25,46,18,4452.02,247.33444444444447,2813,185,True,4,5,5,14,Champions,1,High-Value Champions
14342,2010-08-24,2011-11-18,22,6,918.44,153.07333333333335,521,27,True,4,4,3,11,Loyal Customers,2,Recent Growth Customers
14343,2010-01-18,2010-10-14,422,4,1079.66,269.915,626,193,True,1,3,3,7,At Risk,3,Lapsed Established Customers
14344,2010-03-23,2011-08-04,128,20,2993.05,149.6525,1546,140,True,3,5,5,13,Loyal Customers,1,High-Value Champions
14345,2011-11-01,2011-11-01,39,1,108.97999999999999,108.97999999999999,50,6,False,4,1,1,6,New Customers,4,Dormant Low-Value Customers
14346,2010-07-30,2011-08-11,121,5,2315.75,463.15,1878,123,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
14347,2009-12-03,2009-12-03,737,1,82.6,82.6,48,6,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14348,2011-03-24,2011-03-24,261,1,409.57,409.57,183,18,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
14349,2011-11-29,2011-11-29,11,1,133.5,133.5,86,31,False,5,1,1,7,New Customers,2,Recent Growth Customers
14350,2010-10-05,2011-03-10,275,3,972.03,324.01,543,55,True,2,3,3,8,At Risk,3,Lapsed Established Customers
14351,2011-06-28,2011-06-28,165,1,51.0,51.0,12,1,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
14352,2011-03-11,2011-07-05,158,4,1078.96,269.74,538,44,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
14353,2010-10-04,2011-05-08,216,3,376.5,125.5,344,18,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
14354,2011-11-09,2011-12-04,6,2,163.62,81.81,210,9,True,5,2,1,8,Need Attention,2,Recent Growth Customers
14355,2010-03-22,2010-12-09,366,3,840.0500000000001,280.0166666666667,617,57,True,2,3,3,8,At Risk,3,Lapsed Established Customers
14356,2011-09-19,2011-09-21,80,2,701.23,350.615,277,33,True,3,2,3,8,Need Attention,2,Recent Growth Customers
14357,2011-10-27,2011-10-27,44,1,225.12,225.12,147,39,False,4,1,1,6,New Customers,2,Recent Growth Customers
14358,2010-10-07,2010-11-15,390,2,400.06,200.03,338,21,True,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
14359,2011-09-13,2011-11-20,20,3,912.18,304.06,371,44,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
14360,2011-09-06,2011-11-08,32,4,2118.03,529.5075,1139,104,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
14361,2010-05-10,2010-05-10,579,1,214.70999999999998,214.70999999999998,251,14,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14362,2011-11-17,2011-11-17,23,1,151.5,151.5,96,37,False,4,1,1,6,New Customers,2,Recent Growth Customers
14363,2010-09-14,2010-11-02,403,2,227.47000000000003,113.73500000000001,105,8,True,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
14364,2011-05-12,2011-08-23,109,8,3717.35,464.66875,1967,61,True,3,4,5,12,Loyal Customers,3,Lapsed Established Customers
14365,2010-01-27,2010-11-10,395,2,634.68,317.34,557,50,True,2,2,3,7,At Risk,4,Dormant Low-Value Customers
14366,2010-07-02,2010-07-02,526,1,136.0,136.0,16,1,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14367,2011-03-08,2011-12-01,9,16,9227.82,576.73875,4426,270,True,5,5,5,15,Champions,1,High-Value Champions
14368,2011-01-24,2011-01-24,320,1,155.0,155.0,36,8,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14369,2010-02-16,2010-03-07,643,2,469.13,234.565,255,24,True,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
14370,2010-02-01,2010-09-15,451,6,1175.78,195.96333333333334,266,37,True,1,4,3,8,At Risk,3,Lapsed Established Customers
14371,2011-02-17,2011-02-17,296,1,100.5,100.5,34,4,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14372,2010-04-19,2010-09-22,444,2,860.08,430.04,378,36,True,1,2,3,6,At Risk,4,Dormant Low-Value Customers
14373,2010-12-16,2010-12-16,359,1,76.55,76.55,17,4,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14374,2010-06-16,2010-06-16,542,1,108.0,108.0,20,7,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14375,2010-06-16,2011-06-07,186,3,1106.82,368.94,647,176,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
14376,2010-01-25,2010-01-25,684,1,215.46,215.46,50,17,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14377,2011-03-22,2011-06-01,192,2,617.05,308.525,219,11,True,2,2,3,7,At Risk,4,Dormant Low-Value Customers
14378,2010-03-28,2010-03-28,622,1,131.25,131.25,57,9,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14379,2010-08-16,2011-10-26,45,4,1265.16,316.29,712,93,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
14380,2010-01-26,2010-01-26,683,1,48.96,48.96,1,1,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14381,2010-09-14,2011-10-18,53,2,625.9399999999999,312.96999999999997,449,104,True,4,2,3,9,Potential Loyalists,2,Recent Growth Customers
14382,2010-11-14,2011-11-13,27,2,1193.6299999999999,596.8149999999999,1667,227,True,4,2,3,9,Potential Loyalists,2,Recent Growth Customers
14383,2011-06-29,2011-11-01,39,3,1247.69,415.8966666666667,817,49,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
14384,2010-07-27,2010-07-27,501,1,58.5,58.5,30,3,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14385,2011-11-16,2011-11-30,10,3,202.11,67.37,159,13,True,5,3,1,9,Need Attention,2,Recent Growth Customers
14386,2011-02-16,2011-02-16,297,1,142.4,142.4,54,7,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14387,2011-08-22,2011-11-07,33,3,1727.6,575.8666666666667,795,125,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
14388,2010-01-20,2011-11-29,11,16,6388.2,399.2625,4190,184,True,5,5,5,15,Champions,1,High-Value Champions
14389,2010-04-28,2011-10-05,66,5,1898.01,379.602,1388,48,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
14390,2010-10-10,2011-11-29,11,13,6150.03,473.0792307692308,2830,197,True,5,5,5,15,Champions,1,High-Value Champions
14391,2010-05-12,2010-05-12,577,1,135.6,135.6,168,14,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14392,2010-10-03,2010-10-03,433,1,266.4,266.4,114,14,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14393,2011-05-05,2011-05-05,219,1,67.95,67.95,13,5,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14394,2010-05-24,2010-05-24,565,1,93.8,93.8,58,6,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14395,2010-04-18,2011-12-07,3,20,7801.93,390.0965,3872,320,True,5,5,5,15,Champions,1,High-Value Champions
14396,2009-12-02,2011-10-05,66,7,1969.38,281.34000000000003,959,202,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
14397,2011-05-10,2011-12-07,3,19,2612.96,137.52421052631578,1890,18,True,5,5,4,14,Champions,1,High-Value Champions
14398,2010-06-30,2010-11-03,402,2,707.79,353.895,267,50,True,2,2,3,7,At Risk,4,Dormant Low-Value Customers
14399,2010-02-03,2010-11-10,395,8,2108.21,263.52625,965,119,True,2,4,4,10,Cannot Lose Them,3,Lapsed Established Customers
14400,2010-03-18,2011-07-13,150,3,1732.47,577.49,1706,71,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
14401,2009-12-14,2011-12-05,5,22,6795.9,308.9045454545454,6401,171,True,5,5,5,15,Champions,1,High-Value Champions
14402,2010-02-25,2010-02-25,653,1,285.6,285.6,240,8,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
14403,2010-03-10,2011-08-01,131,6,1880.51,313.41833333333335,737,20,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
14404,2009-12-20,2011-11-06,34,13,2724.13,209.54846153846154,1577,123,True,4,5,4,13,Champions,1,High-Value Champions
14405,2010-11-18,2010-11-18,387,1,195.0,195.0,100,2,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14406,2011-08-12,2011-08-12,120,1,156.75,156.75,77,8,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
14407,2011-03-08,2011-08-24,108,6,2157.73,359.62166666666667,1415,67,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
14408,2009-12-07,2011-11-29,11,11,4102.27,372.9336363636364,2438,63,True,5,5,5,15,Champions,1,High-Value Champions
14409,2010-05-21,2011-09-29,72,9,3427.29,380.81,2233,76,True,3,5,5,13,Loyal Customers,3,Lapsed Established Customers
14410,2010-09-28,2011-09-08,93,11,2631.9,239.26363636363638,1369,307,True,3,5,4,12,Loyal Customers,3,Lapsed Established Customers
14411,2011-02-02,2011-02-02,311,1,1063.0,1063.0,196,14,False,2,1,3,6,At Risk,4,Dormant Low-Value Customers
14412,2010-10-11,2011-10-28,43,3,1426.19,475.3966666666667,1428,75,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
14413,2010-01-19,2010-12-12,363,4,764.52,191.13,277,93,True,2,3,3,8,At Risk,3,Lapsed Established Customers
14414,2010-11-30,2011-09-09,92,8,2399.33,299.91625,2877,99,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
14415,2009-12-16,2011-12-08,2,23,11980.09,520.8734782608695,6263,445,True,5,5,5,15,Champions,1,High-Value Champions
14416,2011-10-28,2011-11-17,23,2,490.22,245.11,326,13,True,4,2,2,8,Potential Loyalists,2,Recent Growth Customers
14417,2010-11-17,2010-11-17,388,1,524.65,524.65,543,106,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
14418,2011-08-23,2011-12-06,4,3,1937.25,645.75,1711,114,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
14419,2010-11-22,2011-11-29,11,7,1254.64,179.23428571428573,552,118,True,5,4,4,13,Champions,2,Recent Growth Customers
14420,2010-01-17,2011-09-01,100,4,1639.17,409.7925,1120,85,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
14421,2010-01-17,2011-10-13,58,6,2469.37,411.56166666666667,1342,72,True,4,4,4,12,Champions,3,Lapsed Established Customers
14422,2009-12-17,2011-12-09,1,19,10271.52,540.6063157894737,6067,317,True,5,5,5,15,Champions,1,High-Value Champions
14423,2010-01-14,2011-05-05,219,3,916.6099999999999,305.53666666666663,419,12,True,2,3,3,8,At Risk,3,Lapsed Established Customers
14424,2011-11-22,2011-11-22,18,1,322.08,322.08,48,1,False,5,1,2,8,New Customers,2,Recent Growth Customers
14425,2009-12-02,2010-10-01,435,3,661.39,220.46333333333334,325,35,True,1,3,3,7,At Risk,3,Lapsed Established Customers
14426,2010-03-04,2011-11-16,24,17,11727.94,689.8788235294118,7023,452,True,4,5,5,14,Champions,1,High-Value Champions
14427,2010-03-18,2011-10-20,51,4,1263.52,315.88,538,43,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
14428,2011-01-18,2011-12-02,8,5,1224.06,244.81199999999998,428,108,True,5,4,4,13,Champions,2,Recent Growth Customers
14429,2010-11-01,2010-11-01,404,1,516.28,516.28,286,22,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
14430,2010-04-11,2010-07-16,512,3,1220.9,406.9666666666667,446,29,True,1,3,3,7,At Risk,3,Lapsed Established Customers
14431,2010-01-21,2011-02-10,303,4,2614.2,653.55,1202,72,True,2,3,4,9,At Risk,3,Lapsed Established Customers
14432,2011-09-11,2011-11-30,10,6,2248.5,374.75,2013,256,True,5,4,4,13,Champions,1,High-Value Champions
14433,2010-08-31,2010-08-31,466,1,280.7,280.7,131,72,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14434,2011-09-28,2011-11-18,22,6,1372.8,228.79999999999998,368,3,True,4,4,4,12,Champions,2,Recent Growth Customers
14435,2010-07-26,2010-07-26,502,1,90.42,90.42,282,3,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14436,2010-06-04,2011-09-02,99,2,271.70000000000005,135.85000000000002,297,11,True,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
14437,2010-05-05,2010-12-09,366,5,873.34,174.668,420,34,True,2,4,3,9,At Risk,3,Lapsed Established Customers
14438,2011-02-06,2011-02-06,307,1,131.9,131.9,82,9,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14439,2010-01-21,2011-01-24,320,5,9443.04,1888.6080000000002,2244,105,True,2,4,5,11,Cannot Lose Them,3,Lapsed Established Customers
14440,2009-12-02,2011-12-01,9,13,5982.03,460.1561538461538,1605,63,True,5,5,5,15,Champions,1,High-Value Champions
14441,2010-01-18,2011-12-09,1,11,4611.6900000000005,419.2445454545455,1260,103,True,5,5,5,15,Champions,1,High-Value Champions
14442,2010-01-18,2011-05-19,205,7,5367.0199999999995,766.7171428571428,1431,128,True,2,4,5,11,Cannot Lose Them,3,Lapsed Established Customers
14443,2010-11-25,2011-10-17,54,5,2082.97,416.59399999999994,1357,119,True,4,4,4,12,Champions,3,Lapsed Established Customers
14444,2010-09-09,2010-09-09,457,1,120.44,120.44,172,11,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14445,2010-09-10,2010-09-10,456,1,221.65,221.65,83,32,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14446,2010-11-18,2011-12-09,1,5,1200.28,240.05599999999998,1091,259,True,5,4,3,12,Loyal Customers,2,Recent Growth Customers
14447,2010-11-04,2011-11-21,19,6,1711.73,285.28833333333336,913,81,True,5,4,4,13,Champions,2,Recent Growth Customers
14448,2010-12-10,2011-11-30,10,2,375.35,187.675,104,20,True,5,2,2,9,Potential Loyalists,2,Recent Growth Customers
14449,2010-09-29,2011-11-21,19,8,2230.96,278.87,1604,301,True,5,4,4,13,Champions,1,High-Value Champions
14450,2010-04-08,2011-06-12,181,7,1128.44,161.2057142857143,522,47,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
14451,2010-01-17,2011-10-10,61,12,3258.68,271.5566666666667,1737,245,True,3,5,5,13,Loyal Customers,1,High-Value Champions
14452,2010-07-06,2011-11-29,11,4,658.95,164.7375,285,108,True,5,3,3,11,Potential Loyalists,2,Recent Growth Customers
14453,2011-06-02,2011-06-02,191,1,119.93,119.93,49,22,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14454,2009-12-06,2010-11-28,377,5,977.3,195.45999999999998,400,93,True,2,4,3,9,At Risk,3,Lapsed Established Customers
14455,2010-08-01,2010-10-03,433,4,617.72,154.43,706,65,True,1,3,3,7,At Risk,3,Lapsed Established Customers
14456,2011-07-20,2011-12-04,6,9,3017.28,335.25333333333333,2885,580,True,5,5,5,15,Champions,1,High-Value Champions
14457,2011-02-02,2011-02-02,311,1,113.64,113.64,88,4,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14458,2010-11-24,2010-11-24,381,1,228.07,228.07,317,46,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14459,2010-02-26,2011-07-07,156,2,5375.741,2687.8705,2303,113,True,3,2,5,10,Need Attention,3,Lapsed Established Customers
14460,2009-12-15,2011-08-21,111,9,1093.5,121.5,1879,33,True,3,5,3,11,Loyal Customers,3,Lapsed Established Customers
14461,2010-01-18,2011-07-14,149,13,6676.91,513.6084615384615,3005,515,True,3,5,5,13,Loyal Customers,1,High-Value Champions
14462,2010-10-03,2011-10-04,67,12,2242.81,186.90083333333334,1063,182,True,3,5,4,12,Loyal Customers,1,High-Value Champions
14463,2010-07-28,2011-09-02,99,4,786.5699999999999,196.64249999999998,210,7,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
14464,2010-03-22,2010-05-20,569,2,111.0,55.5,62,4,True,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
14465,2010-01-07,2011-04-07,247,11,3925.85,356.8954545454545,2539,128,True,2,5,5,12,Cannot Lose Them,3,Lapsed Established Customers
14466,2009-12-13,2011-11-10,30,13,4267.15,328.2423076923077,2507,77,True,4,5,5,14,Champions,1,High-Value Champions
14467,2009-12-02,2011-11-22,18,12,2203.2400000000002,183.60333333333335,1187,144,True,5,5,4,14,Champions,1,High-Value Champions
14468,2009-12-06,2009-12-06,734,1,204.24,204.24,164,12,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
14469,2010-01-29,2010-10-19,417,4,2093.46,523.365,973,120,True,1,3,4,8,At Risk,3,Lapsed Established Customers
14470,2010-10-05,2011-11-28,12,3,712.04,237.34666666666666,282,56,True,5,3,3,11,Potential Loyalists,2,Recent Growth Customers
14471,2009-12-07,2010-04-27,592,2,400.95,200.475,187,38,True,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
14472,2010-01-19,2011-08-28,104,9,2118.72,235.4133333333333,1271,173,True,3,5,4,12,Loyal Customers,3,Lapsed Established Customers
14473,2011-03-02,2011-09-26,75,2,234.34000000000003,117.17000000000002,88,7,True,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
14474,2010-05-09,2011-10-24,47,2,1258.8899999999999,629.4449999999999,448,122,True,4,2,4,10,Potential Loyalists,2,Recent Growth Customers
14475,2010-10-27,2011-09-29,72,4,1151.15,287.7875,541,40,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
14476,2011-03-27,2011-03-27,258,1,193.0,193.0,110,17,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
14477,2010-01-04,2011-11-20,20,7,1969.6,281.37142857142857,1120,7,True,4,4,4,12,Champions,1,High-Value Champions
14478,2009-12-01,2010-11-22,383,4,1276.66,319.165,1226,59,True,2,3,4,9,At Risk,3,Lapsed Established Customers
14479,2009-12-06,2011-03-31,254,4,1124.71,281.1775,562,127,True,2,3,3,8,At Risk,3,Lapsed Established Customers
14480,2009-12-21,2011-11-28,12,4,1299.52,324.88,670,52,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
