month_start,stock_code,description,revenue_gbp,units_sold,orders,identified_customers
2010-03-01,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,96.61000000000001,45,10,9
2010-03-01,21358,TOAST ITS - HAPPY BIRTHDAY,96.56,82,14,11
2010-03-01,84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,96.33000000000001,57,4,3
2010-03-01,85212,MINI PAINTED GARDEN DECORATION,96.05999999999999,93,12,6
2010-03-01,21283,NATURAL BARK CANDLE SMALL,96.0,30,6,6
2010-03-01,37343,SPOTS DESIGN MUG W PINK INSIDE,95.78999999999999,66,5,3
2010-03-01,82615,PINK MARSHMALLOW SCARF KNITTING KIT,95.5,34,7,7
2010-03-01,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,95.2,16,6,6
2010-03-01,21319,GLASS CHALICE GREEN SMALL,95.1,62,5,5
2010-03-01,20671,BLUE TEATIME PRINT BOWL,95.06,70,18,11
2010-03-01,21992,VINTAGE PAISLEY STATIONERY SET,95.01,27,12,6
2010-03-01,22183,CAKE STAND VICTORIAN FILIGREE MED,94.5,14,3,3
2010-03-01,84623,PINK GINGHAM ROSE FLOOR CUSHION,94.4,32,3,3
2010-03-01,21587,COSY HOUR GIANT TUBE MATCHES,94.35,37,4,4
2010-03-01,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,94.19999999999999,38,6,5
2010-03-01,22525,CHILDRENS GARDEN GLOVES PINK,94.0,74,16,14
2010-03-01,84596F,SMALL MARSHMALLOWS PINK BOWL,93.76,74,14,11
2010-03-01,37482P,CUBIC MUG PINK POLKA DOT,93.47999999999999,31,5,4
2010-03-01,21102,"CANDLE IN JAR COLLAGE , VANILLA",93.46,36,7,6
2010-03-01,21873,IF YOU CAN'T STAND THE HEAT MUG,92.8,71,16,13
2010-03-01,35911A,MULTICOLOUR RABBIT EGG WARMER,92.46000000000001,38,14,9
2010-03-01,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,92.45,39,9,5
2010-03-01,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,92.4,168,4,4
2010-03-01,22081,RIBBON REEL FLORA + FAUNA,92.11,56,9,8
2010-03-01,22524,CHILDRENS GARDEN GLOVES BLUE,91.49,73,15,13
2010-03-01,22176,BLUE OWL SOFT TOY,91.47000000000001,29,10,8
2010-03-01,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,91.46000000000001,30,9,8
2010-03-01,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,91.36,97,21,12
2010-03-01,11001,ASSTD DESIGN RACING CAR PEN,91.22,52,6,5
2010-03-01,79328,BLUE FLOCK GLASS CANDLEHOLDER,91.2,240,3,3
2010-03-01,75013B,"STRING OF 8 BUTTERFLIES,PINK",90.99,51,11,10
2010-03-01,85165,CANDY PINK FRENCH BOUDOIR CLOCK,90.99,6,4,1
2010-03-01,22335,HEART DECORATION PAINTED ZINC,90.96000000000001,138,11,10
2010-03-01,85199S,SMALL HANGING IVORY/RED WOOD BIRD,90.54,171,24,8
2010-03-01,21532,DAIRY MAID SUGAR JAM BOWL,90.33000000000001,40,14,8
2010-03-01,22534,MAGIC DRAWING SLATE SPACEBOY,90.26,150,6,5
2010-03-01,20764,ABSTRACT CIRCLES SKETCHBOOK,90.0,24,9,9
2010-03-01,84762C,GREEN PICNIC BARBECUE BUCKET,89.95,13,6,1
2010-03-01,21199,PINK HEART CONFETTI IN TUBE,89.27999999999999,51,6,4
2010-03-01,22486,PLASMATRONIC LAMP,89.25,7,4,4
2010-03-01,90062,CARNIVAL BRACELET,89.25,7,6,0
2010-03-01,21040,MODERN VINTAGE COTTON SHOPPING BAG,89.24999999999999,35,7,7
2010-03-01,84968C,S/16 VINTAGE PISTACHIO CUTLERY,89.24,6,3,2
2010-03-01,47581B,FAIRY CAKE WICKER PICNIC BASKET,89.22999999999999,5,5,3
2010-03-01,21682,LARGE MEDINA STAMPED METAL BOWL,89.1,18,7,7
2010-03-01,84827,ASS DES PHONE SPONGE CRAFT STICKER,89.05,137,3,3
2010-03-01,85159B,"WHITE TEA,COFFEE,SUGAR JARS",89.04,7,7,0
2010-03-01,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,88.98,10,8,2
2010-03-01,22053,EMPIRE DESIGN ROSETTE,88.75999999999999,70,9,8
2010-03-01,21058,PARTY INVITES WOODLAND,88.56,105,14,11
2010-03-01,21284,RETRO SPOT CANDLE SMALL,88.32,51,7,4
2010-03-01,85231G,ORANGE SCENTED SET/9 T-LIGHTS,88.16999999999999,111,15,13
2010-03-01,85016,SET OF 6 VINTAGE NOTELETS KIT,88.13,35,15,2
2010-03-01,21948,SET OF 6 CAKE CHOPSTICKS,88.02,66,11,6
2010-03-01,85202,HANGING WOOD AND FELT HEART,87.6,194,21,11
2010-03-01,21488,RED WHITE SCARF HOT WATER BOTTLE,87.47,21,8,6
2010-03-01,84621,BLUE GINGHAM ROSE FLOOR CUSHION,87.45,11,5,4
2010-03-01,85089,CANDY SPOT BUNNY,87.27,25,9,1
2010-03-01,47310M,"SMALL POP BOX,FUNKY MONKEY",87.2,69,10,4
2010-03-01,47504E,ENGLISH ROSE SCISSORS,87.17,65,8,6
2010-03-01,16235,RECYCLED PENCIL WITH RABBIT ERASER,87.06,314,27,12
2010-03-01,22255,FELT TOADSTOOL SMALL,86.91,87,11,6
2010-03-01,22026,BANQUET BIRTHDAY CARD,86.66,206,19,15
2010-03-01,17181,CIRCLE OF FRIENDS CANDLE HOLDER,86.38,50,10,4
2010-03-01,85017A,ENVELOPE 50 ROMANTIC IMAGES,86.35,103,24,6
2010-03-01,21677,HEARTS STICKERS,86.09,104,10,8
2010-03-01,47367B,PAIR PADDED HANGERS PINK CHECK,85.80000000000001,28,2,2
2010-03-01,22521,CHILDS GARDEN TROWEL PINK,85.74,85,18,13
2010-03-01,21642,ASSORTED TUTTI FRUTTI PEN,85.66,76,6,3
2010-03-01,22317,FIVE CATS HANGING DECORATION,85.58000000000001,26,8,5
2010-03-01,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,85.57,73,8,7
2010-03-01,21068,VINTAGE BILLBOARD LOVE/HATE MUG,85.23,69,7,6
2010-03-01,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,85.21000000000001,115,7,6
2010-03-01,21277,FRENCH STYLE EMBOSSED HEART CABINET,85.02,2,2,0
2010-03-01,84358,FLOOR LAMP SHADE WOOD BASE,84.94,6,3,1
2010-03-01,84815,SET OF 3 DANISH ROSE PLANTERS,84.88,16,9,5
2010-03-01,21536,DAIRY MAID SMALL MILK JUG,84.03,37,16,10
2010-03-01,16169P,WRAP GREEN RUSSIAN FOLKART,84.0,200,8,8
2010-03-01,17014D,ORIGAMI ROSE INCENSE CONES,84.0,193,2,1
2010-03-01,22408,MONEY BOX CONFECTIONERY DESIGN,83.75,67,4,4
2010-03-01,22119,PEACE WOODEN BLOCK LETTERS,83.4,12,10,9
2010-03-01,85176,SEWING SUSAN 21 NEEDLE SET,83.25999999999999,97,7,6
2010-03-01,84533B,FAIRY CAKES ROUND NESTING BOXES,83.24000000000001,12,5,3
2010-03-01,85185B,PINK HORSE SOCK PUPPET,83.16000000000001,28,11,9
2010-03-01,84912A,PINK ROSE WASHBAG,82.86,19,6,3
2010-03-01,21741,COSY SLIPPER SHOES LARGE GREEN,82.68,20,6,1
2010-03-01,46126A,ELVIS WALLHANGING / CURTAIN,82.5,66,7,6
2010-03-01,21292,SMALL STRIPES CHOCOLATE GIFT BAG,81.6,96,6,6
2010-03-01,22536,MAGIC DRAWING SLATE FIDO,81.48,194,6,6
2010-03-01,84684,BEACH HUT PHOTO FRAME,81.44,28,7,3
2010-03-01,21775,DECORATIVE FLORE BATHROOM BOTTLE,81.39,51,22,7
2010-03-01,90057,DIAMANTE RING ASSORTED IN BOX.,81.36,24,1,1
2010-03-01,22248,DECORATION PINK CHICK MAGIC GARDEN,81.28999999999999,91,14,6
2010-03-01,75149N,STRING CRYSTALS NATURAL,81.25,65,6,5
2010-03-01,17164D,ASS COL SMALL SAND FROG P'WEIGHT,81.06,193,10,10
2010-03-01,22529,MAGIC DRAWING SLATE GO TO THE FAIR,81.06,193,5,5
2010-03-01,85126,LARGE ROUND CUTGLASS CANDLESTICK,81.0,12,4,4
2010-03-01,90175B,PINK GLASS CHUNKY CHARM BRACELET,80.94,9,3,2
2010-03-01,90184A,AMBER CHUNKY BEAD BRACELET W STRAP,80.94,9,4,3
2010-03-01,21112,"SWISS ROLL TOWEL, PINK SPOTS",80.75,29,7,6
2010-03-01,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,80.72,18,7,6
2010-03-01,22025,RING OF ROSES BIRTHDAY CARD,80.7,198,15,11
2010-03-01,85227,SET OF 6 3D KIT CARDS FOR KIDS,80.59,91,12,10
2010-03-01,90175A,WHITE GLASS CHUNKY CHARM BRACELET,80.55,9,3,3
2010-03-01,21675,BUTTERFLIES STICKERS,80.50999999999999,89,10,7
2010-03-01,85116,BLACK CANDELABRA T-LIGHT HOLDER,80.34,63,14,1
2010-03-01,21294,ETCHED GLASS COASTER,80.02,62,6,5
2010-03-01,10134,COLOURING PENCILS BROWN TUBE,80.0,64,8,8
2010-03-01,20785,FUSCHIA RETRO BAR STOOL,79.9,2,2,2
2010-03-01,20786,BLACK RETRO BAR STOOL,79.9,2,1,1
2010-03-01,22054,MINI CAKE STAND HANGING HEARTS,79.84,41,7,3
2010-03-01,79160,HEART SHAPE WIRELESS DOORBELL,79.80000000000001,35,14,7
2010-03-01,84715,SET OF 6 ICE CREAM SKITTLES,79.65,27,4,4
2010-03-01,21360,JOY LARGE WOOD LETTERS,79.6,8,6,6
2010-03-01,85136A,YELLOW SHARK HELICOPTER,79.5,10,6,5
2010-03-01,21329,DINOSAURS WRITING SET,79.44,44,20,17
2010-03-01,84327A,PINK JUMPER LARRY THE LAMB,79.44,39,12,12
2010-03-01,21063,PARTY INVITES JAZZ HEARTS,79.33,97,12,11
2010-03-01,21255,"FRENCH BOTTLE , LAVENDER",79.32,46,8,6
2010-03-01,47503K,ASSORTED FLORAL SECATEURS,78.92999999999999,37,10,8
2010-03-01,21643,ASSORTED TUTTI FRUTTI MIRROR,78.84,54,10,5
2010-03-01,20765,CHRYSANTHEMUM SKETCHBOOK,78.75,21,8,8
2010-03-01,21059,PARTY INVITES DINOSAURS,78.47999999999999,96,13,12
2010-03-01,21291,SMALL SPOTTY CHOCOLATE GIFT BAG,78.2,98,7,5
2010-03-01,20684,STRAWBERRY DREAM CHILDS UMBRELLA,78.0,24,11,11
2010-03-01,84712B,PINK JEWELLED PHOTO FRAME,77.85,10,7,4
2010-03-01,84802A,WHITE ANEMONE ARTIFICIAL FLOWER,77.74000000000001,46,5,4
2010-03-01,85020,ROUND PINK HEART MIRROR,77.74000000000001,33,9,6
2010-03-01,84601A,NEW BAROQUE IVORY CUSHION COVER,77.7,54,3,3
2010-03-01,85213,MINI ZINC GARDEN DECORATIONS,77.56,76,8,5
2010-03-01,21504,SKULLS GREETING CARD,77.42,184,17,14
2010-03-01,84559B,3D SHEET OF CAT STICKERS,77.33999999999999,90,13,10
2010-03-01,84856L,LARGE TAHITI BEACH BAG,77.32000000000001,12,6,5
2010-03-01,22446,PIN CUSHION RUSSIAN DOLL PINK,77.12,22,6,5
2010-03-01,21211,SET OF 72 SKULL PAPER DOILIES,76.92999999999999,52,8,7
2010-03-01,46307,ROSES BLUE BASE CUSHION COVER,76.83,13,9,0
2010-03-01,21579,LOLITA DESIGN COTTON TOTE BAG,76.8,64,5,5
2010-03-01,85130D,BEADED CRYSTAL HEART PINK LARGE,76.79999999999998,48,3,3
2010-03-01,84452,METAL RABBIT LADDER EASTER,76.78999999999999,77,17,6
2010-03-01,85117,NIGHTINGALE COATHOOK WHITE,76.55,37,12,7
2010-03-01,21581,SKULLS DESIGN COTTON TOTE BAG,76.5,38,10,8
2010-03-01,84968D,S/16 VINTAGE RED CUTLERY,76.5,6,1,1
2010-03-01,84609,TALL ROCOCO CANDLE HOLDER,76.44,6,4,2
2010-03-01,84726,LILLIES CANVAS PICTURE,76.39999999999999,40,3,2
2010-03-01,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,76.28999999999999,57,9,7
2010-03-01,84306,S/3 PINK SQUARE PLANTERS ROSES,75.97999999999999,6,5,4
2010-03-01,21910,WAY OUT METAL SIGN,75.89999999999999,46,13,13
2010-03-01,84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,75.61,69,7,7
2010-03-01,84809B,PINK CHRYSANTHEMUMS ART FLOWER,75.60000000000001,36,2,2
2010-03-01,21446,12 RED ROSE PEG PLACE SETTINGS,75.22,62,7,7
2010-03-01,47347B,BLUE FLOWER T-LIGHT HOLDER,75.0,60,1,1
2010-03-01,15044B,BLUE PAPER PARASOL,74.85000000000001,27,5,5
2010-03-01,21422,PORCELAIN ROSE SMALL,74.8,88,5,5
2010-03-01,72728,ROSE SCENT CANDLES IN GLASS,74.8,88,10,9
2010-03-01,84741C,CITRUS GARLAND FELT FLOWERS,74.72,36,11,8
2010-03-01,84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,74.36,44,5,5
2010-03-01,85125,SMALL ROUND CUT GLASS CANDLESTICK,74.25,15,3,3
2010-03-01,21043,APRON MODERN VINTAGE COTTON,73.86,9,6,2
2010-03-01,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",73.85,49,17,7
2010-03-01,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,73.77000000000001,23,11,8
2010-03-01,20985,HEART CALCULATOR,73.77,57,11,7
2010-03-01,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,73.75,82,13,9
2010-03-01,21417,COCKLE SHELL DISH,73.52000000000001,33,5,3
2010-03-01,22038,BOTANICAL LAVENDER GIFT WRAP,73.5,175,7,7
2010-03-01,85113,POLKA DOT PISTACHIO PAIL,73.5,35,8,8
2010-03-01,21171,BATHROOM METAL SIGN,73.42,48,17,13
2010-03-01,21630,FLOOR CUSHION ELEPHANT CARNIVAL,73.16,6,5,2
2010-03-01,46776F,WOVEN ROSE GARDEN CUSHION COVER,73.05000000000001,17,7,1
2010-03-01,51020B,STRIPY DESIGN SHOWER CAP,73.00999999999999,169,6,6
2010-03-01,21442,GREEN BIRDHOUSE DECORATION,72.66,75,16,5
2010-03-01,79066K,RETRO MOD TRAY,72.33,96,8,6
2010-03-01,90120A,PINK MURANO TWIST BRACELET,72.22,17,7,4
2010-03-01,85096,HILDA CANDY SPOT RABBIT,72.09,12,8,3
2010-03-01,22517,CHILDS GARDEN RAKE PINK,72.01,34,10,9
2010-03-01,84847,FLORAL BATHROOM SET,71.85,14,9,4
2010-03-01,21846,PINK DIAMANTE PEN IN GIFT BOX,71.8,16,13,3
2010-03-01,90195B,BLACK GEMSTONE BRACELET,71.6,8,1,1
2010-03-01,22415,WHITE TISSUE REAM,71.55,9,7,7
2010-03-01,45008C,DECORATIVE NET CANOPY CREAM,71.53,7,3,2
2010-03-01,35811A,ENAMEL PINK SUGAR CONTAINER,71.49000000000001,25,14,5
2010-03-01,84818,DANISH ROSE PHOTO FRAME,71.39999999999999,28,6,6
2010-03-01,85205A,IVORY FELT EASTER RABBIT GARLAND,71.39999999999999,28,9,9
2010-03-01,85086A,CANDY SPOT HEART DECORATION,71.36999999999999,63,13,4
2010-03-01,84596E,SMALL LICORICE DES PINK BOWL,71.25,57,11,10
2010-03-01,37327,ASSTD MULTICOLOUR CIRCLES MUG,71.1,54,2,2
2010-03-01,82585,SWEET VALENCIA CANDLE+CUP,70.89,63,5,4
2010-03-01,21683,MEDIUM MEDINA STAMPED METAL BOWL,70.80000000000001,24,8,8
2010-03-01,85006,SET 4 NURSERY DES ROUND BOXES,70.80000000000001,24,4,4
2010-03-01,21949,SET OF 6 STRAWBERRY CHOPSTICKS,70.49,55,14,9
2010-03-01,22523,CHILDS GARDEN FORK PINK,70.16,76,16,14
2010-03-01,90161D,ANT COPPER PINK BOUDICCA BRACELET,70.14,14,9,4
2010-03-01,21708,FOLDING UMBRELLA CREAM/MULTI SPOT,69.84,12,8,6
2010-03-01,22028,PENNY FARTHING BIRTHDAY CARD,69.84,168,14,14
2010-03-01,21190,PINK HEARTS PAPER GARLAND,69.72,35,11,6
2010-03-01,84902,PINK KNITTED COW STUFFED TOY,69.55,19,11,9
2010-03-01,40001,WHITE BAMBOO RIBS LAMPSHADE,69.5,77,4,2
2010-03-01,85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,69.4,23,8,4
2010-03-01,35810A,ENAMEL PINK COFFEE CONTAINER,69.39,24,13,3
2010-03-01,85088,CANDY SPOT HAND BAG,69.31,32,4,3
2010-03-01,77101A,UNION FLAG WINDSOCK,69.22,56,10,7
2010-03-01,22522,CHILDS GARDEN FORK BLUE,68.89999999999999,69,13,11
2010-03-01,84920,PINK FLOWER FABRIC PONY,68.6,20,7,6
2010-03-01,20778,GARDEN PATH NOTEBOOK,68.07,34,11,9
2010-03-01,21836,GINGHAM OVEN GLOVE RED HEART,67.98,14,9,5
2010-03-01,85121C,RETRO LAUNDRY TUB PISTACHIO,67.98,7,4,3
2010-03-01,37461,FUNKY MONKEY MUG,67.97999999999999,54,11,4
2010-03-01,84682,CLASSICAL ROSE DISH,67.88000000000001,20,6,4
2010-03-01,82616A,BUBBLE GUM SCARF KNITTING KIT,67.85000000000001,23,7,7
2010-03-01,22516,CHILDS GARDEN RAKE BLUE,67.80000000000001,33,9,9
2010-03-01,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,67.8,4,2,2
2010-03-01,21478,SILVER SKULL HOT WATER BOTTLE,67.5,18,5,4
2010-03-01,22538,MINI JIGSAW GO TO THE FAIR,67.48,151,4,3
2010-03-01,85092,CANDY SPOT TEA COSY,67.21000000000001,17,6,4
2010-03-01,22448,PIN CUSHION RUSSIAN DOLL RED,67.07000000000001,19,6,5
2010-03-01,84454,WOBBLING METAL CHICKEN EASTER,66.87,72,13,8
2010-03-01,22416,36 DOILIES SPACEBOY DESIGN,66.78,45,9,8
2010-03-01,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",66.54,68,5,5
2010-03-01,21894,POTTING SHED SEED ENVELOPES,66.36,42,10,6
2010-03-01,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,66.33,45,6,3
2010-03-01,20986,BLUE CALCULATOR RULER,66.31,47,11,8
2010-03-01,21684,SMALL MEDINA STAMPED METAL BOWL,66.3,78,4,4
2010-03-01,85025C,PINK HEART SHAPE PHOTO FRAME,66.24,36,8,6
2010-03-01,90070,RUBY GLASS CLUSTER BRACELET,65.87,11,4,3
2010-03-01,84839,SWEETHEART KEY CABINET,65.85,11,3,3
2010-03-01,22031,BOTANICAL LAVENDER BIRTHDAY CARD,65.78,158,13,11
2010-03-01,17091B,JASMINE TEA INCENSE IN TIN,65.61,63,7,6
2010-03-01,22068,BLACK PIRATE TREASURE CHEST,65.49,37,10,6
2010-03-01,84620,BLUE GINGHAM ROSE CUSHION COVER,65.45,11,4,4
2010-03-01,84689,S/2 BEACH HUT TREASURE CHESTS,65.42,10,5,4
2010-03-01,16162L,THE KING GIFT BAG,65.4,111,6,4
2010-03-01,22121,NOEL WOODEN BLOCK LETTERS,65.4,12,1,1
2010-03-01,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,65.12,29,7,5
2010-03-01,84569D,PACK 6 HEART/ICE-CREAM PATCHES,65.03999999999999,48,8,6
2010-03-01,71279,PINK GLASS CANDLEHOLDER,64.98,14,6,1
2010-03-01,47594B,SCOTTIES DESIGN WASHBAG,64.97,31,7,5
2010-03-01,21676,FLOWERS STICKERS,64.84,79,9,7
2010-03-01,22024,RAINY LADIES BIRTHDAY CARD,64.8,156,13,13
2010-03-01,90161C,ANT COPPER LIME BOUDICCA BRACELET,64.63,13,6,4
2010-03-01,16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,64.62,152,7,6
2010-03-01,21710,FOLDING UMBRELLA PINK/WHITE SPOT,64.35,13,6,6
2010-03-01,37333,"RETRO ""TEA FOR ONE""",64.35,13,3,3
2010-03-01,20762,GREEN FERN SKETCHBOOK,64.3,18,5,5
2010-03-01,85028L,FRENCH CHATEAU LARGE FRUIT BOWL,63.83,7,4,3
2010-03-01,84986B,SET OF 36 SILVER PAPER DOILIES,63.8,44,5,5
2010-03-01,20707,CRAZY DAISY HEART DECORATION,63.769999999999996,49,8,6
2010-03-01,22097,SWALLOW SQUARE TISSUE BOX,63.769999999999996,49,10,8
2010-03-01,84405A,S/3 PINK COL METAL BASKET W HANDLE,63.75,5,5,3
2010-03-01,84876B,GREEN HEART COMPACT MIRROR,63.75,49,2,2
2010-03-01,84968E,S/16 VINTAGE BLACK CUTLERY,63.75,5,2,2
2010-03-01,84765,SILVER ROCOCO CANDELABRA,63.73,3,3,1
2010-03-01,72800F,4 IVORY DINNER CANDLES GOLD FLOCK,63.709999999999994,24,6,5
2010-03-01,21282,NATURAL BARK CANDLE LARGE,63.660000000000004,12,5,3
2010-03-01,85159A,"BLACK TEA,COFFEE,SUGAR JARS",63.6,5,4,0
2010-03-01,85118,HEART T-LIGHT HOLDER,63.5,148,7,4
2010-03-01,90175D,TIGRIS EYE CHUNKY CHARM BRACELET,63.42999999999999,7,4,2
2010-03-01,47504K,ENGLISH ROSE GARDEN SECATEURS,63.07,29,5,4
2010-03-01,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,63.010000000000005,29,9,7
2010-03-01,16169N,WRAP BLUE RUSSIAN FOLKART,63.0,150,6,6
2010-03-01,22316,200 BENDY SKULL STRAWS,62.95,53,7,6
2010-03-01,22313,OFFICE MUG WARMER PINK,62.92,12,4,3
2010-03-01,35637A,IVORY STRING CURTAIN WITH POLE,62.86,6,3,2
2010-03-01,85203,HANGING WOOD AND FELT BUTTERFLY,62.82,137,23,13
2010-03-01,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,62.58,149,9,8
2010-03-01,20731,POSY CANDY BAG,62.58,42,11,6
2010-03-01,90160C,TURQ+RED BOUDICCA LARGE BRACELET,62.550000000000004,9,4,4
2010-03-01,84247L,FAWN AND MUSHROOM GREETING CARD,62.18,146,14,12
2010-03-01,84675,FROG KING WATERING CAN,61.99000000000001,17,9,5
2010-03-01,79161A,ST GEORGE SET OF 10 PARTY LIGHTS,61.95,21,3,3
2010-03-01,21056,DOCTOR'S BAG SOFT TOY,61.73,6,6,4
2010-03-01,21007,ETCHED GLASS DROPLET DECORATION,61.440000000000005,146,3,2
2010-03-01,22099,CARAVAN SQUARE TISSUE BOX,61.29,45,12,8
2010-03-01,20771,CHRYSANTHEMUM JOURNAL,61.199999999999996,24,7,7
2010-03-01,20840,FRENCH FLORAL CUSHION COVER,61.199999999999996,72,4,4
2010-03-01,21695,SMALL SILVER FLOWER CANDLE POT,61.199999999999996,24,4,1
2010-03-01,37508,NEW ENGLAND CERAMIC CAKE SERVER,61.199999999999996,24,9,9
2010-03-01,84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,61.199999999999996,72,12,11
2010-03-01,21640,ASSORTED TUTTI FRUTTI FOB NOTEBOOK,61.12,70,8,6
2010-03-01,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,61.02,90,13,10
2010-03-01,16161M,WRAP PINK FLOCK,61.0,150,6,6
2010-03-01,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,60.95,5,4,4
2010-03-01,22533,MAGIC DRAWING SLATE BAKE A CAKE,60.900000000000006,145,4,4
2010-03-01,79323S,SILVER CHERRY LIGHTS,60.82,8,5,4
2010-03-01,21462,"NURSERY A,B,C PAINTED LETTERS",60.75,9,5,5
2010-03-01,47587A,PINK FAIRY CAKE COASTER,60.68,242,9,4
2010-03-01,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,60.63,136,18,12
2010-03-01,22532,MAGIC DRAWING SLATE LEAP FROG,60.480000000000004,144,3,3
2010-03-01,22541,MINI JIGSAW LEAP FROG,60.480000000000004,144,3,3
2010-03-01,22398,MAGNETS PACK OF 4 SWALLOWS,60.44,52,6,5
2010-03-01,21538,DAIRY MAID PUDDING BOWL,60.24,14,7,5
2010-03-01,20763,DAISY SKETCHBOOK,60.120000000000005,15,7,6
2010-03-01,21467,CHERRY CROCHET FOOD COVER,60.120000000000005,15,9,8
2010-03-01,85166B,BLACK METAL BAROQUE PHOTO FRAME,60.120000000000005,15,4,3
2010-03-01,20932,PINK POT PLANT CANDLE,60.0,16,8,8
2010-03-01,21069,VINTAGE BILLBOARD TEA MUG,60.0,48,5,5
2010-03-01,21317,GLASS SPHERE CANDLE STAND MEDIUM,59.95,11,4,4
2010-03-01,84632,DECORATIVE HANGING SHELVING UNIT,59.95,1,1,1
2010-03-01,21709,FOLDING UMBRELLA CHOC/WHITE SPOT,59.94,10,8,6
2010-03-01,21310,CAPIZ CHANDELIER,59.9,2,1,1
2010-03-01,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,59.699999999999996,6,4,4
2010-03-01,21247,SET OF RED SALAD SERVERS,59.599999999999994,40,6,5
2010-03-01,21464,DISCO BALL ROTATOR BATTERY OPERATED,59.5,14,9,9
2010-03-01,85035C,ROSE 3 WICK MORRIS BOX CANDLE,59.5,14,6,5
2010-03-01,21703,BAG 125g SWIRLY MARBLES,59.46,136,12,10
2010-03-01,22118,JOY WOODEN BLOCK LETTERS,59.4,12,7,7
2010-03-01,72807c,SET/3 VANILLA SCENTED CANDLE IN BOX,59.290000000000006,7,6,0
2010-03-01,22086,PAPER CHAIN KIT 50'S CHRISTMAS,59.03000000000001,17,5,2
2010-03-01,21688,SILVER PLATE CANDLE BOWL SMALL,59.010000000000005,19,5,4
2010-03-01,84558A,3D DOG PICTURE PLAYING CARDS,59.00000000000001,20,7,7
2010-03-01,35809A,ENAMEL PINK TEA CONTAINER,58.88,20,14,5
2010-03-01,22515,CHILDS GARDEN SPADE PINK,58.82000000000001,26,8,6
2010-03-01,21062,PARTY INVITES SPACEMAN,58.65,69,8,8
2010-03-01,84659A,WHITE TRAVEL ALARM CLOCK,58.61,22,6,5
2010-03-01,21039,RED SPOTTY SHOPPING BAG,58.5,24,5,5
2010-03-01,16202C,BEIGE PHOTO ALBUM,57.9,26,4,4
2010-03-01,21726,MULTI HEARTS STICKERS,57.8,68,8,8
2010-03-01,17129F,DEEP BLUE GLASS GEMS IN BAG,57.79,52,12,4
2010-03-01,21719,LOVELY BONBON STICKER SHEET,57.78,66,8,6
2010-03-01,85226C,BLUE PULL BACK RACING CAR,57.760000000000005,103,10,9
2010-03-01,22032,BOTANICAL LILY GREETING CARD,57.27,135,12,10
2010-03-01,84247G,"DECOUPAGE,GREETING CARD,",57.14,134,11,10
2010-03-01,84422,PINK/BLUE DISC/MIRROR STRING,57.0,84,2,2
2010-03-01,84559A,3D SHEET OF DOG STICKERS,56.949999999999996,67,9,9
2010-03-01,21391,FRENCH EMROIDR LAVENDER SCENT HEART,56.71000000000001,26,8,6
2010-03-01,22514,CHILDS GARDEN SPADE BLUE,56.71000000000001,26,9,8
2010-03-01,22324,BLUE POLKADOT KIDS BAG,56.55,29,5,5
2010-03-01,21388,IVORY HANGING DECORATION CHICKEN,56.42,36,3,1
2010-03-01,20766,GARDEN PATH SKETCHBOOK,56.25,15,6,6
2010-03-01,22513,DOORSTOP FOOTBALL DESIGN,56.25,15,7,7
2010-03-01,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,56.21999999999999,32,4,3
2010-03-01,85023B,EAU DE NILE JEWELLED PHOTOFRAME,56.099999999999994,22,4,4
2010-03-01,72799E,IVORY PILLAR CANDLE SILVER FLOCK,56.050000000000004,19,4,4
2010-03-01,85034C,3 ROSE MORRIS BOXED CANDLES,55.95,13,4,2
