invoice_no,invoice_date,customer_id,country,order_value_gbp,units,product_lines,distinct_products
505315,2010-04-21 12:03:00,15311,United Kingdom,523.42,308,8,8
505316,2010-04-21 12:06:00,16231,United Kingdom,287.8,175,36,34
505317,2010-04-21 12:22:00,12588,Finland,328.9,172,17,17
505328,2010-04-21 12:30:00,14527,United Kingdom,182.77,58,25,25
505329,2010-04-21 12:30:00,13431,United Kingdom,237.70000000000002,118,6,6
505330,2010-04-21 12:32:00,13089,United Kingdom,241.2,104,2,2
505331,2010-04-21 12:36:00,17622,United Kingdom,393.33,131,19,19
505332,2010-04-21 12:43:00,15719,United Kingdom,343.52,148,61,61
505333,2010-04-21 12:43:00,15455,United Kingdom,38.25,3,2,2
505335,2010-04-21 13:00:00,12709,Germany,3857.2,1600,42,42
505336,2010-04-21 13:11:00,17644,United Kingdom,317.45,170,14,14
505337,2010-04-21 13:14:00,12631,Finland,910.93,471,53,53
505338,2010-04-21 13:15:00,12631,Finland,15.299999999999999,6,1,1
505339,2010-04-21 13:17:00,,United Kingdom,242.21,118,35,35
505340,2010-04-21 13:20:00,17448,United Kingdom,296.2,286,21,21
505341,2010-04-21 13:21:00,17448,United Kingdom,227.87,171,17,17
505342,2010-04-21 13:22:00,17448,United Kingdom,276.71,217,19,19
505343,2010-04-21 13:23:00,16592,United Kingdom,317.83,219,20,20
505344,2010-04-21 13:28:00,16086,United Kingdom,357.62,220,15,15
505345,2010-04-21 13:42:00,17324,United Kingdom,93.71000000000001,55,7,7
505346,2010-04-21 13:53:00,15890,United Kingdom,23.75,5,1,1
505347,2010-04-21 13:56:00,16133,United Kingdom,438.47,218,6,6
505348,2010-04-21 14:00:00,16225,United Kingdom,182.8,68,12,12
505349,2010-04-21 14:05:00,15580,United Kingdom,208.19,107,43,41
505351,2010-04-21 14:17:00,17884,United Kingdom,222.32,102,29,29
505352,2010-04-21 14:21:00,17884,United Kingdom,30.0,24,1,1
505354,2010-04-21 15:04:00,,United Kingdom,1018.66,207,120,120
505356,2010-04-21 15:08:00,15570,United Kingdom,781.07,317,50,47
505357,2010-04-21 15:22:00,17457,United Kingdom,302.0,160,5,5
505358,2010-04-21 15:24:00,14605,United Kingdom,365.76,119,40,38
505360,2010-04-21 15:31:00,17115,United Kingdom,253.73,39,11,11
505361,2010-04-21 15:34:00,14825,United Kingdom,126.58,62,20,19
505362,2010-04-21 15:40:00,13728,United Kingdom,183.3,116,11,11
505363,2010-04-21 15:42:00,17865,United Kingdom,842.45,409,37,37
505364,2010-04-21 15:46:00,14395,United Kingdom,252.66,84,26,24
505365,2010-04-21 15:50:00,,United Kingdom,3.35,3,2,2
505366,2010-04-21 16:01:00,13461,United Kingdom,336.6,244,11,11
505367,2010-04-21 16:20:00,13963,United Kingdom,305.33,89,17,17
505368,2010-04-21 16:28:00,14388,United Kingdom,401.23,253,25,25
505372,2010-04-21 17:21:00,17681,United Kingdom,51.0,4,1,1
505373,2010-04-21 17:22:00,17681,United Kingdom,39.6,72,1,1
505374,2010-04-21 17:22:00,17848,United Kingdom,159.2,16,1,1
505375,2010-04-21 17:24:00,17848,United Kingdom,4.65,1,1,1
505376,2010-04-21 17:33:00,16755,United Kingdom,600.42,371,66,65
505377,2010-04-21 17:34:00,,United Kingdom,2.55,1,1,1
505378,2010-04-22 08:03:00,15095,United Kingdom,430.0,226,13,13
505379,2010-04-22 08:34:00,15291,United Kingdom,371.4,84,4,4
505380,2010-04-22 08:36:00,17675,United Kingdom,213.0,106,6,6
505381,2010-04-22 08:38:00,14646,Netherlands,581.85,323,15,14
505385,2010-04-22 09:22:00,13308,United Kingdom,284.86,230,17,17
505389,2010-04-22 09:31:00,17675,United Kingdom,10.2,12,1,1
505392,2010-04-22 09:38:00,18108,United Kingdom,84.56,12,4,4
505393,2010-04-22 09:41:00,14646,Netherlands,45.0,3,1,1
505394,2010-04-22 09:44:00,14917,United Kingdom,547.12,534,10,10
505396,2010-04-22 09:50:00,16131,United Kingdom,3181.97,1501,58,58
505397,2010-04-22 09:54:00,15633,United Kingdom,679.35,367,32,32
505398,2010-04-22 10:10:00,13855,United Kingdom,394.0,245,29,29
505399,2010-04-22 10:11:00,18188,United Kingdom,37.8,12,2,2
505409,2010-04-22 10:24:00,12504,Germany,134.4,121,6,6
505443,2010-04-22 10:50:00,13625,United Kingdom,301.26,144,21,21
505445,2010-04-22 10:58:00,13089,United Kingdom,107.76,168,4,4
505447,2010-04-22 11:14:00,14680,United Kingdom,540.2,292,22,22
505448,2010-04-22 11:14:00,17646,United Kingdom,206.46,128,14,14
505450,2010-04-22 11:21:00,13935,United Kingdom,3374.8,1500,36,36
505452,2010-04-22 11:28:00,14917,United Kingdom,576.63,357,19,19
505453,2010-04-22 11:33:00,12625,Germany,969.69,524,38,38
505456,2010-04-22 11:34:00,14735,United Kingdom,343.2,128,9,9
505461,2010-04-22 11:48:00,17754,United Kingdom,354.9,221,10,10
505462,2010-04-22 11:51:00,15622,United Kingdom,1045.1,616,58,58
505463,2010-04-22 11:52:00,15622,United Kingdom,344.8,100,14,14
505464,2010-04-22 11:52:00,13698,United Kingdom,267.43,185,30,26
505465,2010-04-22 11:58:00,13446,United Kingdom,384.36,300,7,7
505466,2010-04-22 11:59:00,14000,United Kingdom,690.7,498,15,15
505468,2010-04-22 12:09:00,12932,United Kingdom,186.35,73,10,10
505469,2010-04-22 12:09:00,17083,United Kingdom,342.7,114,4,4
505472,2010-04-22 12:10:00,12932,United Kingdom,27.5,14,2,2
505479,2010-04-22 12:12:00,18231,United Kingdom,86.3,27,11,11
505481,2010-04-22 12:34:00,13346,United Kingdom,45.9,18,1,1
505482,2010-04-22 12:38:00,18218,United Kingdom,178.0,120,2,2
505491,2010-04-22 12:58:00,14895,United Kingdom,181.5,134,7,7
505494,2010-04-22 13:15:00,14064,United Kingdom,133.3,85,17,16
505495,2010-04-22 13:21:00,16743,United Kingdom,308.46000000000004,245,26,26
505496,2010-04-22 13:26:00,15651,United Kingdom,291.26,206,15,15
505497,2010-04-22 13:26:00,14040,United Kingdom,386.2,188,20,20
505498,2010-04-22 13:29:00,14209,United Kingdom,265.8,118,16,16
505499,2010-04-22 13:36:00,16862,United Kingdom,297.98,202,16,16
505500,2010-04-22 14:05:00,13199,United Kingdom,434.52,588,2,2
505501,2010-04-22 14:07:00,18093,United Kingdom,325.43,277,5,5
505502,2010-04-22 14:07:00,18272,United Kingdom,352.8,250,18,18
505503,2010-04-22 14:08:00,14006,United Kingdom,386.24,760,12,12
505504,2010-04-22 14:09:00,16279,United Kingdom,484.82,295,39,39
505505,2010-04-22 14:09:00,,United Kingdom,5876.34,1,1,1
505506,2010-04-22 14:10:00,16344,United Kingdom,107.66,86,7,7
505507,2010-04-22 14:15:00,15073,United Kingdom,246.88,153,15,15
505508,2010-04-22 14:29:00,14655,United Kingdom,972.54,556,26,26
505509,2010-04-22 14:31:00,14156,EIRE,1085.0,485,40,40
505510,2010-04-22 14:33:00,,United Kingdom,1862.54,346,205,205
505511,2010-04-22 14:34:00,13769,United Kingdom,152.69,51,11,11
505512,2010-04-22 14:55:00,17961,United Kingdom,8.75,3,3,3
505513,2010-04-22 14:57:00,14556,United Kingdom,333.71,133,79,79
505514,2010-04-22 15:03:00,17729,United Kingdom,438.65000000000003,247,23,23
505515,2010-04-22 15:15:00,14092,United Kingdom,265.15000000000003,143,13,13
505516,2010-04-22 15:31:00,15768,United Kingdom,503.21999999999997,97,30,28
505517,2010-04-22 15:33:00,15715,United Kingdom,125.03,29,8,8
505518,2010-04-22 15:36:00,14182,United Kingdom,157.3,24,10,10
505519,2010-04-22 15:43:00,13004,United Kingdom,328.66,200,22,22
505520,2010-04-22 15:43:00,12823,United Kingdom,317.5,50,1,1
505521,2010-04-22 15:44:00,17240,United Kingdom,130.6,108,7,7
505522,2010-04-22 15:58:00,14911,EIRE,371.85,228,17,17
505523,2010-04-22 16:12:00,15093,United Kingdom,416.62,632,19,19
505525,2010-04-22 17:01:00,14156,EIRE,887.4,856,6,6
505530,2010-04-22 17:38:00,12976,United Kingdom,513.0,260,16,16
505532,2010-04-22 17:41:00,16176,United Kingdom,17.0,2,1,1
505533,2010-04-22 17:44:00,18102,United Kingdom,740.52,102,2,2
505534,2010-04-22 17:46:00,18102,United Kingdom,1824.1,2146,5,5
505535,2010-04-22 17:48:00,18102,United Kingdom,6.8,8,3,3
505536,2010-04-22 17:49:00,18102,United Kingdom,840.0,120,1,1
505537,2010-04-22 17:51:00,16013,United Kingdom,529.5,110,2,2
505538,2010-04-22 17:53:00,16013,United Kingdom,791.99,231,3,3
505540,2010-04-22 18:00:00,16029,United Kingdom,495.0,300,2,2
505542,2010-04-22 18:16:00,14788,United Kingdom,476.88,298,28,28
505547,2010-04-22 18:41:00,12406,Denmark,748.0,576,10,10
505548,2010-04-22 18:58:00,14525,United Kingdom,396.6,215,23,23
505549,2010-04-22 19:21:00,17057,United Kingdom,294.74,129,50,48
505550,2010-04-23 08:28:00,17448,United Kingdom,322.14,300,30,30
505551,2010-04-23 09:00:00,16497,United Kingdom,336.45000000000005,187,20,20
505552,2010-04-23 09:02:00,16497,United Kingdom,19.799999999999997,12,1,1
505553,2010-04-23 09:26:00,17448,United Kingdom,199.19,186,17,17
505554,2010-04-23 09:51:00,12747,United Kingdom,213.28,52,6,6
505555,2010-04-23 09:57:00,12672,France,211.15,60,12,12
505556,2010-04-23 10:02:00,,United Kingdom,37.2,3,3,3
505557,2010-04-23 10:02:00,13648,United Kingdom,378.87,155,23,23
505558,2010-04-23 10:07:00,12921,United Kingdom,457.32,379,27,27
505559,2010-04-23 10:18:00,17949,United Kingdom,546.96,516,1,1
505560,2010-04-23 10:20:00,17949,United Kingdom,63.0,150,1,1
505561,2010-04-23 10:20:00,17448,United Kingdom,358.40000000000003,288,26,26
505563,2010-04-23 10:37:00,16168,United Kingdom,179.54999999999998,53,5,5
505564,2010-04-23 10:45:00,14522,United Kingdom,112.34,54,6,5
505565,2010-04-23 10:48:00,13531,United Kingdom,295.61,97,17,17
505566,2010-04-23 11:00:00,15218,United Kingdom,497.25,360,18,17
505567,2010-04-23 11:07:00,13267,United Kingdom,335.7,193,20,20
505568,2010-04-23 11:12:00,13694,United Kingdom,978.21,895,10,10
505569,2010-04-23 11:14:00,15474,United Kingdom,150.35,55,19,19
505570,2010-04-23 11:21:00,17181,United Kingdom,69.93,27,5,5
505571,2010-04-23 11:28:00,16661,United Kingdom,368.81,181,48,46
505572,2010-04-23 11:36:00,14030,United Kingdom,338.65,156,43,42
505573,2010-04-23 11:43:00,17448,United Kingdom,276.86,306,22,22
505574,2010-04-23 11:44:00,13269,United Kingdom,336.83,256,22,22
505575,2010-04-23 11:45:00,16028,United Kingdom,82.2,18,5,5
505576,2010-04-23 11:46:00,13269,United Kingdom,289.94,354,16,16
505577,2010-04-23 11:59:00,15738,United Kingdom,325.45,233,15,15
505578,2010-04-23 12:12:00,15306,United Kingdom,157.14000000000001,82,11,11
505579,2010-04-23 12:13:00,17448,United Kingdom,364.59999999999997,270,26,26
505580,2010-04-23 12:13:00,17448,United Kingdom,357.49,317,28,28
505581,2010-04-23 12:14:00,15898,United Kingdom,104.86,14,14,14
505585,2010-04-23 12:19:00,17448,United Kingdom,484.4,222,28,28
505588,2010-04-23 12:20:00,15548,United Kingdom,158.09,64,23,23
505615,2010-04-23 12:49:00,15288,United Kingdom,431.96000000000004,207,43,41
505616,2010-04-23 12:50:00,13656,United Kingdom,325.15,187,16,16
505633,2010-04-23 13:00:00,14623,United Kingdom,76.95,56,24,24
505634,2010-04-23 13:12:00,15518,United Kingdom,320.91,150,47,46
505635,2010-04-23 13:12:00,14852,United Kingdom,424.2,339,22,22
505636,2010-04-23 13:23:00,14755,United Kingdom,386.40000000000003,208,22,22
505637,2010-04-23 13:26:00,15179,United Kingdom,214.45,217,12,12
505639,2010-04-23 14:01:00,15042,United Kingdom,179.52,208,4,4
505640,2010-04-23 14:03:00,15694,United Kingdom,453.6,112,9,9
505641,2010-04-23 14:10:00,15514,United Kingdom,128.41,127,10,10
505643,2010-04-23 14:23:00,15245,United Kingdom,512.26,329,22,22
505644,2010-04-23 14:31:00,14958,United Kingdom,122.6,24,7,7
505657,2010-04-23 14:38:00,13126,United Kingdom,317.44,309,21,21
505669,2010-04-23 14:45:00,12483,Sweden,281.0,146,9,9
505675,2010-04-23 14:59:00,16008,United Kingdom,261.39,173,13,13
505676,2010-04-23 15:13:00,14541,United Kingdom,167.0,76,10,10
505677,2010-04-23 15:25:00,,United Kingdom,1.95,1,1,1
505681,2010-04-23 16:02:00,15747,United Kingdom,131.25,91,9,9
505682,2010-04-23 16:13:00,14709,United Kingdom,457.37,211,16,16
505683,2010-04-23 16:14:00,,United Kingdom,4.5,3,1,1
505684,2010-04-23 16:16:00,,United Kingdom,1553.97,370,194,193
505685,2010-04-23 16:25:00,16538,United Kingdom,226.81,140,29,28
505686,2010-04-23 16:26:00,,United Kingdom,15.45,6,4,4
505688,2010-04-23 16:52:00,17351,United Kingdom,180.15,27,5,5
505694,2010-04-25 10:11:00,13693,United Kingdom,255.66,216,15,15
505695,2010-04-25 10:34:00,16585,United Kingdom,252.27,91,13,13
505696,2010-04-25 10:36:00,13777,United Kingdom,290.40000000000003,120,4,4
505697,2010-04-25 10:51:00,15755,United Kingdom,325.5,168,17,17
505698,2010-04-25 11:15:00,15838,United Kingdom,296.0,160,2,2
505699,2010-04-25 11:15:00,14451,United Kingdom,311.62,162,51,51
505700,2010-04-25 11:24:00,16414,United Kingdom,103.48,48,5,5
505701,2010-04-25 11:31:00,16868,United Kingdom,183.9,47,24,23
505702,2010-04-25 11:43:00,14549,United Kingdom,194.09,77,27,27
505703,2010-04-25 11:50:00,15600,United Kingdom,328.48,176,20,20
505704,2010-04-25 11:51:00,12844,United Kingdom,123.03,37,21,21
505705,2010-04-25 11:52:00,16068,United Kingdom,115.73,48,35,34
505706,2010-04-25 11:53:00,17436,United Kingdom,139.5,42,4,4
505707,2010-04-25 12:11:00,14156,EIRE,1002.95,309,40,40
505708,2010-04-25 12:15:00,13782,United Kingdom,162.63,53,34,34
505709,2010-04-25 12:34:00,13050,United Kingdom,601.57,364,153,148
505710,2010-04-25 12:36:00,12474,Germany,645.1,330,36,36
505711,2010-04-25 12:42:00,13293,United Kingdom,83.26,37,5,5
505712,2010-04-25 12:43:00,13527,United Kingdom,536.77,212,51,48
505713,2010-04-25 13:07:00,18178,United Kingdom,654.32,647,42,42
505714,2010-04-25 13:09:00,13863,United Kingdom,304.52000000000004,110,18,18
505715,2010-04-25 13:10:00,13760,United Kingdom,298.32,169,18,18
505716,2010-04-25 13:18:00,18091,United Kingdom,360.85,539,25,25
505717,2010-04-25 13:20:00,17611,United Kingdom,424.79,216,56,56
505718,2010-04-25 13:26:00,13609,United Kingdom,167.35,19,7,7
505719,2010-04-25 13:28:00,17550,United Kingdom,624.4,135,50,49
505720,2010-04-25 13:36:00,17372,United Kingdom,190.97,76,38,38
505721,2010-04-25 13:40:00,15055,United Kingdom,167.25,59,24,24
505723,2010-04-25 13:48:00,17146,United Kingdom,513.73,151,45,42
505724,2010-04-25 13:49:00,17550,United Kingdom,341.09999999999997,60,17,17
505725,2010-04-25 13:55:00,14606,United Kingdom,403.01,156,64,62
505729,2010-04-25 14:19:00,12877,United Kingdom,182.45000000000002,119,13,13
505730,2010-04-25 14:31:00,13455,United Kingdom,483.15000000000003,246,32,32
505731,2010-04-25 15:09:00,16558,United Kingdom,314.2,206,18,18
505732,2010-04-25 15:26:00,13510,United Kingdom,657.21,364,42,42
505733,2010-04-25 15:32:00,13021,United Kingdom,309.13,147,17,17
505734,2010-04-25 15:40:00,16485,United Kingdom,413.77,150,30,30
505735,2010-04-25 15:45:00,15638,United Kingdom,348.0,240,5,5
505736,2010-04-25 15:47:00,17160,United Kingdom,289.25,340,24,24
505737,2010-04-25 15:48:00,13798,United Kingdom,553.74,338,5,5
505738,2010-04-25 15:48:00,13798,United Kingdom,327.22,222,4,4
505739,2010-04-25 15:50:00,15221,United Kingdom,463.8,68,6,6
505740,2010-04-25 15:51:00,13762,United Kingdom,391.67999999999995,288,2,2
505741,2010-04-25 15:56:00,16984,United Kingdom,812.53,335,96,90
505742,2010-04-25 16:02:00,18065,United Kingdom,324.44,98,11,11
505743,2010-04-25 16:07:00,13152,United Kingdom,301.40999999999997,185,22,22
505744,2010-04-26 07:15:00,15769,United Kingdom,2310.0,1400,6,6
505745,2010-04-26 07:17:00,16684,United Kingdom,2816.62,3202,11,11
505746,2010-04-26 07:19:00,16684,United Kingdom,525.0,492,2,2
505747,2010-04-26 07:20:00,16684,United Kingdom,3256.64,1768,13,13
505748,2010-04-26 09:13:00,14897,United Kingdom,320.5,138,16,16
505755,2010-04-26 09:47:00,13408,United Kingdom,646.55,313,8,8
505756,2010-04-26 09:48:00,14677,United Kingdom,184.91,139,14,14
505757,2010-04-26 09:59:00,12838,United Kingdom,228.05,123,14,14
505762,2010-04-26 10:22:00,17093,United Kingdom,235.88,114,13,13
505766,2010-04-26 10:26:00,14743,United Kingdom,50.48,40,3,3
505769,2010-04-26 10:27:00,17572,United Kingdom,39.15,27,1,1
505770,2010-04-26 10:29:00,14773,United Kingdom,140.55,53,10,10
505771,2010-04-26 10:31:00,14493,United Kingdom,305.75,159,16,16
505772,2010-04-26 10:32:00,12925,United Kingdom,35.28,108,5,5
505773,2010-04-26 10:33:00,15058,United Kingdom,207.6,108,11,11
505774,2010-04-26 10:33:00,17663,United Kingdom,350.23,143,14,14
505775,2010-04-26 10:35:00,14942,United Kingdom,211.67000000000002,99,8,8
505776,2010-04-26 10:41:00,15717,United Kingdom,73.5,30,3,3
505777,2010-04-26 10:42:00,,EIRE,1402.86,700,44,44
505778,2010-04-26 10:43:00,14820,United Kingdom,149.92000000000002,116,5,5
505779,2010-04-26 10:44:00,13555,United Kingdom,199.5,66,11,11
505780,2010-04-26 10:45:00,13117,United Kingdom,178.87,128,11,11
505781,2010-04-26 10:46:00,15420,United Kingdom,142.2,116,8,8
505782,2010-04-26 10:47:00,14999,United Kingdom,129.48000000000002,88,9,9
505783,2010-04-26 10:48:00,17406,United Kingdom,237.35000000000002,113,7,7
505784,2010-04-26 10:48:00,17406,United Kingdom,25.5,2,1,1
505785,2010-04-26 10:49:00,13993,United Kingdom,191.02,74,6,6
505786,2010-04-26 10:52:00,,United Kingdom,93.0,20,1,1
505787,2010-04-26 10:57:00,16814,United Kingdom,330.8,81,25,25
505788,2010-04-26 11:00:00,16099,United Kingdom,246.7,146,9,9
505789,2010-04-26 11:00:00,15586,United Kingdom,183.84,264,8,8
505790,2010-04-26 11:02:00,15990,United Kingdom,115.5,70,7,7
505791,2010-04-26 11:07:00,16335,United Kingdom,229.86,120,49,47
505806,2010-04-26 11:16:00,14911,EIRE,371.85,1,1,1
505809,2010-04-26 11:17:00,14665,United Kingdom,279.6,103,12,12
505826,2010-04-26 11:22:00,14021,United Kingdom,301.09000000000003,105,21,21
505838,2010-04-26 11:25:00,17673,United Kingdom,179.05,135,34,32
505840,2010-04-26 11:36:00,17049,United Kingdom,661.79,278,36,36
505841,2010-04-26 11:44:00,16736,United Kingdom,453.15,113,17,17
505842,2010-04-26 11:48:00,13555,United Kingdom,229.5,18,1,1
505843,2010-04-26 11:57:00,,United Kingdom,1007.79,309,117,117
505844,2010-04-26 12:00:00,13911,United Kingdom,55.8,36,5,5
505845,2010-04-26 12:02:00,16756,United Kingdom,172.78,90,10,10
505846,2010-04-26 12:02:00,16523,United Kingdom,388.1,144,16,16
505847,2010-04-26 12:11:00,14710,United Kingdom,197.79,101,51,51
505848,2010-04-26 12:16:00,13911,United Kingdom,85.8,84,4,4
505849,2010-04-26 12:17:00,17715,United Kingdom,163.2,192,1,1
505851,2010-04-26 12:34:00,12472,Germany,545.37,313,28,28
505852,2010-04-26 12:38:00,15384,United Kingdom,276.5,331,21,21
505853,2010-04-26 12:46:00,17241,United Kingdom,176.4,47,15,15
505854,2010-04-26 12:51:00,14563,United Kingdom,493.39,231,85,83
505855,2010-04-26 12:57:00,14186,United Kingdom,456.87,414,31,31
505856,2010-04-26 13:01:00,,United Kingdom,7.8,4,1,1
505858,2010-04-26 13:12:00,15111,United Kingdom,286.81,163,17,17
505859,2010-04-26 13:17:00,,United Kingdom,57.83,15,9,9
505860,2010-04-26 13:18:00,,United Kingdom,160.13,26,14,14
505862,2010-04-26 13:23:00,,United Kingdom,118.44999999999999,16,15,15
505863,2010-04-26 13:24:00,,United Kingdom,157.18,14,12,12
505864,2010-04-26 13:24:00,,United Kingdom,27.83,4,4,4
505865,2010-04-26 13:27:00,,United Kingdom,22.68,6,3,3
505866,2010-04-26 13:27:00,,United Kingdom,154.15,23,16,16
505867,2010-04-26 13:28:00,13307,United Kingdom,227.74,100,13,13
505868,2010-04-26 13:29:00,,United Kingdom,108.71,15,12,12
505869,2010-04-26 13:29:00,,United Kingdom,108.97999999999999,12,10,10
505870,2010-04-26 13:30:00,,United Kingdom,309.02,38,17,17
505871,2010-04-26 13:31:00,,United Kingdom,221.27,17,14,14
505872,2010-04-26 13:31:00,,United Kingdom,210.48,21,18,18
505873,2010-04-26 13:32:00,,United Kingdom,18.42,5,5,5
505874,2010-04-26 13:32:00,,United Kingdom,143.45,16,14,14
505875,2010-04-26 13:32:00,,United Kingdom,119.22,24,14,14
505876,2010-04-26 13:32:00,,United Kingdom,60.8,7,7,7
505877,2010-04-26 13:33:00,12921,United Kingdom,486.62,306,17,17
505878,2010-04-26 13:33:00,,United Kingdom,80.62,14,9,9
505879,2010-04-26 13:33:00,,United Kingdom,249.18,26,20,20
505880,2010-04-26 13:34:00,,United Kingdom,87.82,9,9,9
505881,2010-04-26 13:34:00,,United Kingdom,226.12,31,16,16
505882,2010-04-26 13:44:00,14552,United Kingdom,173.72,93,57,57
505883,2010-04-26 13:53:00,12471,Germany,956.9,288,27,27
505884,2010-04-26 13:54:00,14911,EIRE,906.0,572,57,57
505885,2010-04-26 14:04:00,16623,United Kingdom,228.25,159,15,15
505886,2010-04-26 14:08:00,15311,United Kingdom,251.27,365,10,10
505887,2010-04-26 14:12:00,17959,United Kingdom,140.75,49,2,2
505888,2010-04-26 14:14:00,,United Kingdom,1194.33,194,125,125
505889,2010-04-26 14:14:00,13012,United Kingdom,381.89,215,21,21
505890,2010-04-26 14:22:00,14527,United Kingdom,271.67,84,34,34
505891,2010-04-26 14:30:00,13781,United Kingdom,336.55,130,22,22
505916,2010-04-26 14:47:00,15867,United Kingdom,348.88,189,48,48
505941,2010-04-26 14:57:00,16858,United Kingdom,683.48,292,10,10
505962,2010-04-26 15:17:00,17841,United Kingdom,295.85,173,50,50
505963,2010-04-26 15:20:00,14401,United Kingdom,355.89,117,9,9
505964,2010-04-26 15:30:00,13015,United Kingdom,524.21,297,32,32
505965,2010-04-26 15:43:00,16242,United Kingdom,346.12,192,74,72
505966,2010-04-26 16:16:00,18009,United Kingdom,534.0,100,10,10
505967,2010-04-26 16:21:00,18009,United Kingdom,371.40999999999997,50,22,22
